teams,winner
"LeeSin,Belveth,Taliyah,Sona,Smolder,Vayne,Khazix,Akali,Senna,Blitzcrank",0
"Renekton,FiddleSticks,Qiyana,Kaisa,Bard,Sett,Khazix,Tristana,Seraphine,Karma",0
"Illaoi,Rengar,AurelionSol,Jhin,Karma,Mordekaiser,XinZhao,Lissandra,Kaisa,Pyke",0
"Vayne,Ivern,Katarina,Jinx,Soraka,Garen,Vi,Smolder,Zeri,Sona",1
"Rumble,Zac,Katarina,Yasuo,Seraphine,Renekton,Belveth,AurelionSol,Kaisa,Karma",1
"Akali,Shaco,Yone,Draven,Karma,Renekton,FiddleSticks,Yasuo,Leblanc,Janna",1
"Tryndamere,Poppy,Zac,Draven,Rell,Yasuo,Rammus,Jhin,Seraphine,Karma",1
"Gragas,Kayn,Azir,Draven,Ashe,Olaf,Graves,Xerath,Yone,Taric",0
"Garen,Shaco,Talon,Smolder,Blitzcrank,Jax,Viego,Fizz,Senna,Rakan",1
"Yone,Kindred,Yasuo,Samira,Nautilus,Malphite,Ivern,Tristana,Ezreal,Karma",1
"Maokai,Zac,Azir,TwistedFate,Karma,Jayce,Karthus,Sion,Ezreal,Bard",0
"Fiora,Karthus,Sylas,Smolder,Karma,Gnar,Viego,Azir,Ornn,Senna",1
"KSante,Karthus,Azir,Caitlyn,Bard,Vayne,LeeSin,Syndra,Kaisa,Karma",1
"Nidalee,Zac,AurelionSol,Jhin,Soraka,Gnar,Hecarim,Ekko,Ezreal,Karma",1
"Aatrox,Gwen,Viktor,Ezreal,Camille,Irelia,Gragas,Hwei,Jhin,Karma",1
"Aatrox,LeeSin,Viktor,Karthus,Rell,Volibear,Gwen,AurelionSol,Jhin,Karma",1
"Yorick,Shaco,Orianna,Varus,Pyke,Kled,Graves,Sylas,Seraphine,Maokai",0
"Illaoi,Nunu,Zoe,MissFortune,Karma,Yorick,Kindred,Gragas,Smolder,Janna",0
"Rumble,Olaf,KSante,Yasuo,Nautilus,Vayne,FiddleSticks,Zoe,Pantheon,Alistar",1
"Pantheon,Lillia,Zed,Zeri,Yuumi,Olaf,Elise,Qiyana,Syndra,Nautilus",0
"Vayne,Smolder,Sett,Ezreal,Rakan,Jhin,Vex,Vi,DrMundo,Volibear",1
"Darius,Evelynn,Talon,MissFortune,Leona,Udyr,Graves,Illaoi,Draven,Nautilus",1
"Gragas,Kayn,Azir,Kaisa,Blitzcrank,Rumble,LeeSin,Yone,Twitch,Milio",0
"Kindred,Qiyana,Azir,Hwei,Bard,Aatrox,Shaco,Yasuo,Twitch,Karma",0
"Nidalee,Kayn,Taliyah,MissFortune,Janna,Jax,XinZhao,Hwei,Twitch,Blitzcrank",1
"Jax,Viego,AurelionSol,Smolder,Sona,Udyr,Elise,Nasus,TwistedFate,Senna",0
"Illaoi,Gragas,Karma,Jinx,Thresh,Smolder,Viego,Lux,Kaisa,Blitzcrank",1
"Aatrox,Evelynn,Ornn,Ezreal,Karma,Illaoi,Graves,Zac,Kaisa,Blitzcrank",1
"Teemo,Kayn,Zoe,Ezreal,Shaco,Rumble,LeeSin,Hwei,Jinx,Janna",0
"Illaoi,Nocturne,Ahri,Senna,Soraka,Aatrox,Kayn,Karma,Ezreal,Sona",0
"Illaoi,Belveth,Smolder,Lucian,Milio,KSante,Kayn,Neeko,Ashe,Blitzcrank",1
"Renekton,MonkeyKing,Cassiopeia,Zeri,Janna,Jayce,LeeSin,Kaisa,Zac,Alistar",1
"Aatrox,XinZhao,Twitch,Veigar,Blitzcrank,Renekton,Viego,Syndra,Kalista,Renata",1
"Gragas,LeeSin,Garen,Kaisa,Shaco,TwistedFate,MonkeyKing,AurelionSol,Ezreal,Alistar",1
"Jayce,Volibear,Hwei,Draven,Thresh,MonkeyKing,Nidalee,Poppy,Kalista,Nautilus",1
"Galio,Viego,Aatrox,Jinx,Nautilus,Irelia,Kindred,Diana,Senna,Seraphine",0
"Illaoi,Graves,Taliyah,Varus,Zyra,Gragas,Talon,Katarina,Ashe,Shaco",0
"Akali,Kindred,Kaisa,Zeri,Janna,Gangplank,Evelynn,Jayce,Hwei,Nautilus",0
"Fiora,Gwen,Cassiopeia,Varus,Leona,Riven,Nidalee,AurelionSol,Sivir,Alistar",1
"JarvanIV,Udyr,Karma,Zac,Draven,Orianna,Yasuo,TwistedFate,Malphite,Annie",0
"Gragas,LeeSin,Thresh,Nasus,Vayne,Smolder,Tryndamere,Annie,MonkeyKing,Malphite",0
"Quinn,Skarner,Volibear,Smolder,Thresh,LeeSin,Ahri,Taliyah,Gragas,Fiora",1
"XinZhao,Brand,Lucian,Varus,Hwei,Yone,Viego,Syndra,Twitch,Ashe",1
"Yorick,LeeSin,Orianna,Lucian,Nami,Gnar,Ekko,Qiyana,Smolder,Janna",0
"Yone,Volibear,Viktor,Smolder,Braum,Renekton,Udyr,Karma,Aphelios,Thresh",0
"Udyr,Karthus,Lucian,MissFortune,Janna,Darius,Belveth,Vex,Zeri,Rakan",0
"Gnar,Kayn,Neeko,Zeri,Bard,Jayce,Belveth,Taliyah,Jhin,Zyra",0
"Zed,Graves,Zilean,Zeri,Volibear,Vladimir,Belveth,Ahri,Smolder,Bard",0
"Quinn,Shaco,Vladimir,MissFortune,Rell,Renekton,Viego,Senna,Cassiopeia,Nautilus",1
"Mordekaiser,Sejuani,Jayce,Varus,Pyke,Akali,Gragas,Warwick,Jinx,Sona",0
"Aatrox,Volibear,Taliyah,Kaisa,Bard,Jayce,Kindred,Veigar,KogMaw,Camille",0
"KSante,Graves,Akali,Senna,Nautilus,Aatrox,MonkeyKing,Azir,Smolder,Alistar",0
"Mordekaiser,Viego,Jayce,Ezreal,Karma,Akali,Evelynn,Yone,KogMaw,Janna",1
"Volibear,Viego,Akali,Jinx,Seraphine,Jax,Nidalee,Aatrox,Smolder,Nautilus",0
"Aatrox,Viego,Kassadin,Zeri,Maokai,Riven,Zac,Ahri,Yasuo,Nautilus",1
"Neeko,LeeSin,Sylas,Seraphine,Senna,Shen,XinZhao,Syndra,Kaisa,Blitzcrank",1
"Jayce,Viego,Hwei,Smolder,Nautilus,Malphite,Khazix,Ahri,Zeri,Lulu",1
"Udyr,Mordekaiser,Sivir,Annie,Heimerdinger,Caitlyn,Twitch,KSante,LeeSin,Anivia",1
"Jax,XinZhao,Hwei,Zeri,Zilean,Malphite,LeeSin,Orianna,Kaisa,Rell",0
"Teemo,LeeSin,Taliyah,Kaisa,Pyke,Azir,Karthus,Smolder,Tristana,Camille",1
"Sett,Kindred,Qiyana,Nautilus,Ezreal,Karma,Rammus,Azir,Caitlyn,Bard",1
"Renekton,Nidalee,Taliyah,Varus,Camille,Garen,Udyr,Cassiopeia,Tristana,Leona",0
"Aatrox,Taliyah,Yone,TwistedFate,Leona,Jax,Viego,Karma,Tristana,Alistar",1
"Trundle,FiddleSticks,Zac,Senna,Maokai,Olaf,LeeSin,Vex,Varus,Nautilus",1
"Lucian,Belveth,Karma,Senna,Ornn,Zac,Poppy,Leblanc,Kalista,Pyke",0
"Jayce,Vi,AurelionSol,Smolder,TahmKench,Gragas,Graves,Taliyah,Kaisa,Pyke",1
"DrMundo,FiddleSticks,Yone,Kaisa,Bard,Akshan,Rammus,Taliyah,Ashe,Senna",1
"Malphite,Zac,Taliyah,Kaisa,Bard,Riven,Rammus,Hwei,Aphelios,Zilean",1
"Volibear,Kindred,Tristana,Neeko,Zyra,Aatrox,XinZhao,Karma,Ziggs,Senna",1
"Smolder,Belveth,Karma,Kalista,Renata,Jayce,Graves,Sylas,Varus,Camille",1
"Rumble,Volibear,Talon,Ezreal,Xerath,Renekton,XinZhao,Ekko,Varus,Karma",1
"Darius,Diana,Akali,Jhin,Senna,Singed,Kayn,Jayce,Smolder,Nautilus",1
"Aatrox,Diana,Kayn,Zeri,Yuumi,Shaco,Viego,Akali,KogMaw,Milio",1
"Pantheon,Belveth,Corki,Kalista,Maokai,Singed,Khazix,Galio,Kaisa,Alistar",0
"Olaf,Graves,Neeko,Seraphine,Bard,Kled,Rammus,Ahri,Senna,Nautilus",1
"Yone,Nidalee,Zac,Yasuo,Nautilus,Irelia,XinZhao,Akali,Kalista,Renata",1
"Vayne,Shaco,Azir,Kalista,Leona,Aatrox,LeeSin,Ekko,Nilah,Velkoz",0
"Ornn,Khazix,Karma,Lucian,Nami,Renekton,Nidalee,Lulu,Caitlyn,Lux",0
"Urgot,Karthus,Tristana,Kaisa,Nautilus,Akshan,Graves,Orianna,Zeri,Zilean",1
"Riven,Belveth,Smolder,Caitlyn,Zyra,Renekton,Nidalee,Draven,Senna,Nautilus",0
"Trundle,Udyr,Swain,Smolder,Karma,Gwen,Viego,Akali,Varus,Rakan",1
"Vayne,Udyr,Leblanc,Yasuo,Sona,Jax,Hecarim,Hwei,Kalista,Maokai",1
"Briar,Volibear,Hwei,Ezreal,Sona,Rumble,Elise,Smolder,Zeri,Bard",0
"Pantheon,Lillia,Yone,Seraphine,Rakan,TwistedFate,Karthus,Hwei,Kaisa,Pyke",1
"Trundle,Kindred,Fizz,Jinx,Nautilus,Nidalee,Belveth,Ahri,Ezreal,Karma",1
"Aatrox,Ivern,Ahri,Lucian,Milio,MonkeyKing,Lillia,Vayne,Kaisa,Shaco",1
"KSante,Nidalee,Taliyah,Kaisa,Nautilus,Zac,Graves,Hwei,Ezreal,Bard",1
"Yone,Volibear,Kaisa,Smolder,Blitzcrank,Riven,Urgot,Ekko,KogMaw,Janna",0
"Riven,Rammus,Viktor,Senna,Leona,Fiora,Udyr,Hwei,Kaisa,Nautilus",1
"Darius,FiddleSticks,Swain,TwistedFate,Ashe,Gragas,Rammus,Yone,Smolder,Yuumi",1
"Neeko,Evelynn,Tristana,Kaisa,Nautilus,Garen,Graves,Katarina,Senna,Braum",1
"Volibear,Karthus,Jayce,Smolder,Urgot,Yone,XinZhao,Seraphine,Jinx,Thresh",1
"Tristana,Nunu,Nami,Neeko,Mordekaiser,Ashe,Ahri,Ryze,Velkoz,Graves",1
"Zac,Volibear,Naafiri,Senna,Nautilus,Aatrox,Graves,Hwei,Smolder,Lulu",0
"Yone,Shaco,Ahri,Smolder,Rakan,Jax,Kayn,Lissandra,KogMaw,Maokai",1
"Olaf,Volibear,Katarina,Seraphine,Ashe,Pantheon,Taliyah,Jayce,Jhin,Bard",0
"Smolder,Karthus,Karma,Ezreal,Rakan,Volibear,Rammus,Hwei,Yasuo,Renata",0
"TwistedFate,Talon,Jayce,Lucian,Nami,Karma,Viego,Ahri,Smolder,Renekton",0
"Gragas,Graves,Ahri,Samira,Pyke,Zac,Jax,Zoe,Senna,Rell",1
"Kennen,LeeSin,Akshan,Jinx,Lulu,Renekton,Graves,Hwei,Zeri,Yuumi",0
"Gragas,Graves,Hwei,Ezreal,Milio,Volibear,Viego,Lissandra,Ashe,Pyke",0
"TwistedFate,RekSai,Leblanc,Senna,Nautilus,Irelia,Zac,Zoe,Ezreal,Hwei",0
"KSante,Taliyah,Pantheon,Smolder,Maokai,Kennen,Nidalee,Jayce,Senna,Ornn",1
"Jax,MasterYi,AurelionSol,Varus,Leona,Jayce,LeeSin,Hwei,Aphelios,Thresh",1
"Zac,Taliyah,Yone,Smolder,Zyra,Cassiopeia,MasterYi,Irelia,Kaisa,Maokai",0
"Garen,Viego,Orianna,Smolder,Rakan,Cassiopeia,Graves,Fizz,Senna,Maokai",1
"Renekton,Taliyah,Orianna,Varus,Ashe,Vayne,Viego,Fizz,Aphelios,Nautilus",0
"Aatrox,Graves,Hwei,TwistedFate,Karma,Zac,Khazix,Ziggs,Varus,Nautilus",1
"Akali,Graves,Azir,Lucian,Nami,Kled,Khazix,AurelionSol,Yone,Senna",1
"Fiora,Rengar,TwistedFate,Smolder,Rell,Jax,LeeSin,Hwei,Yasuo,Morgana",1
"Jax,Zac,Fizz,TwistedFate,Blitzcrank,Riven,Viego,AurelionSol,Senna,Nautilus",0
"Garen,Brand,JarvanIV,Nilah,Soraka,Aatrox,Nunu,Hwei,Ezreal,Zyra",0
"TwistedFate,Kindred,Hwei,Smolder,Pantheon,Orianna,Nocturne,Jayce,Ezreal,Ashe",0
"Kennen,MonkeyKing,Karma,Smolder,Maokai,Ornn,Ekko,Orianna,Jinx,Nautilus",0
"Gnar,Gwen,Heimerdinger,LeeSin,Senna,Irelia,Rammus,KSante,Yasuo,Maokai",0
"Nasus,Zyra,Sylas,Smolder,Pyke,Aatrox,Nunu,Cassiopeia,Varus,Rakan",0
"Irelia,Kindred,Fizz,Kaisa,Renata,LeeSin,Gragas,Tristana,TwistedFate,Maokai",1
"Thresh,Zyra,Yone,TwistedFate,Bard,Jax,Graves,Azir,Kaisa,Maokai",0
"Rumble,Nidalee,Sylas,MissFortune,Rakan,Tryndamere,Poppy,Akali,Smolder,Zyra",0
"Gragas,Kayn,Yasuo,TwistedFate,Pyke,KSante,Gwen,Orianna,Senna,Karma",0
"Gwen,XinZhao,Galio,Smolder,Hwei,Yone,Nunu,Akali,Aphelios,Maokai",1
"Riven,Poppy,Orianna,Kaisa,Galio,Urgot,Nidalee,Jayce,Yasuo,Maokai",0
"Jayce,Evelynn,Vex,TwistedFate,TahmKench,Olaf,Jax,Akali,Smolder,Maokai",1
"KSante,Khazix,Xerath,Kaisa,Nautilus,Riven,Diana,Azir,Yasuo,Alistar",1
"Illaoi,Ekko,Tristana,Smolder,Pyke,Tryndamere,Taliyah,Gragas,Yasuo,Nautilus",1
"Olaf,Graves,Kassadin,Varus,Ashe,Gragas,Taliyah,Yone,Kalista,Blitzcrank",1
"Ornn,Shaco,Azir,Caitlyn,Bard,Yone,Kindred,Akali,Zeri,Janna",1
"Aatrox,Diana,Orianna,Kalista,Renata,Udyr,Kindred,Kennen,Ezreal,Pantheon",1
"Karma,Graves,TwistedFate,Aphelios,Maokai,Rumble,Kayn,Tristana,Kalista,Pyke",0
"Akali,Brand,Tristana,Smolder,Leona,Nocturne,Nidalee,Yone,Lucian,Nami",1
"Gnar,Karthus,Yone,Jhin,Ashe,Fiora,Nidalee,Tristana,Varus,Nautilus",1
"Trundle,Viego,TwistedFate,Varus,Nautilus,Aatrox,Taliyah,Karma,Aphelios,Soraka",1
"Volibear,Karthus,Irelia,Kaisa,Nautilus,Olaf,LeeSin,Zac,Smolder,Heimerdinger",0
"Olaf,Elise,Kassadin,Yasuo,Nautilus,Rumble,Khazix,Yone,Zeri,Yuumi",0
"Garen,Graves,Kassadin,Tristana,Bard,Camille,Jax,Hwei,AurelionSol,Nautilus",1
"Garen,Rammus,Leblanc,Yasuo,Nautilus,Jayce,Kindred,Azir,Senna,Maokai",1
"Rumble,Viego,Orianna,Draven,Nautilus,Riven,Vi,Taliyah,Caitlyn,Soraka",1
"KSante,Nunu,Vayne,Velkoz,Rakan,Olaf,Viego,Ahri,Yasuo,Maokai",1
"Fiora,Kindred,Ahri,Yasuo,Pyke,Poppy,Taliyah,Jayce,Senna,Shaco",1
"Shen,Volibear,Yasuo,Zeri,Yuumi,Jayce,Lillia,Yone,Varus,Ashe",0
"Aatrox,Kindred,Orianna,Jinx,Morgana,KSante,FiddleSticks,Sivir,Hwei,Soraka",1
"Naafiri,XinZhao,Sylas,Zeri,Blitzcrank,Volibear,Warwick,Ahri,MissFortune,Rakan",0
"Akali,Jax,Orianna,KogMaw,Bard,Renekton,Udyr,Sylas,Varus,Nami",1
"Poppy,Warwick,Yone,Ezreal,Hwei,Gangplank,LeeSin,Zeri,Xerath,Yuumi",1
"Gnar,Khazix,Naafiri,Xayah,Morgana,Renekton,MasterYi,Sylas,Jinx,Lulu",1
"Irelia,Sylas,Karma,Zeri,Pyke,Garen,Kayn,TwistedFate,Kaisa,Alistar",1
"Malphite,Kindred,AurelionSol,Twitch,Neeko,Maokai,Evelynn,Diana,MissFortune,Amumu",0
"Fiora,Lillia,Lux,Ezreal,Yuumi,Ryze,Graves,Katarina,Jhin,Ashe",0
"Sylas,LeeSin,Orianna,Kaisa,Blitzcrank,Kayle,Zac,Irelia,Smolder,Soraka",0
"Mordekaiser,Viego,Galio,Zeri,Renata,Olaf,Taliyah,Gragas,Yasuo,Rell",1
"Azir,Graves,Katarina,Karthus,Rakan,Garen,Ivern,AurelionSol,Lucian,Maokai",1
"Jayce,LeeSin,Neeko,Kalista,Renata,Draven,Khazix,Azir,Lucian,Pyke",0
"Yorick,Volibear,Neeko,Kaisa,Pyke,Fiora,Lillia,Kennen,Lucian,Ziggs",1
"Kindred,Senna,Zed,Mordekaiser,Nautilus,Caitlyn,Aatrox,Renekton,Elise,Lux",1
"Volibear,Vi,AurelionSol,Ashe,Pantheon,Aatrox,XinZhao,Karma,Kalista,Rakan",1
"Gragas,Vi,Karma,Kaisa,Lulu,Gwen,JarvanIV,Ahri,Varus,Rell",1
"Gragas,Lillia,Karma,Zeri,Blitzcrank,Aatrox,Nocturne,Ahri,TahmKench,Senna",1
"KSante,Viego,Ahri,Senna,Sona,Kalista,Graves,Hwei,Thresh,Renekton",1
"Sion,Talon,Galio,Caitlyn,Neeko,Varus,Taliyah,Tristana,Pyke,Volibear",1
"Akali,Jhin,Seraphine,Yasuo,Gragas,RekSai,Volibear,Orianna,Vayne,Nami",1
"Pantheon,LeeSin,Yasuo,AurelionSol,Seraphine,Camille,Viego,Ahri,Ezreal,Hwei",1
"Nautilus,RekSai,Yone,Twitch,Smolder,Vex,Jax,Lucian,Hecarim,Kalista",1
"Irelia,Briar,Vladimir,Smolder,Janna,Malphite,Nocturne,Neeko,Samira,Camille",1
"Ornn,Karthus,TwistedFate,Aphelios,Lulu,LeeSin,Samira,Gnar,Orianna,Pyke",1
"Syndra,Lux,Vayne,Pyke,Anivia,Smolder,Thresh,Swain,Draven,MissFortune",0
"Volibear,Udyr,Malzahar,Lucian,Alistar,TwistedFate,Leblanc,LeeSin,Varus,Rell",1
"Garen,Graves,Lux,Karthus,Yuumi,Mordekaiser,Yone,Kennen,Smolder,Pyke",0
"TwistedFate,LeeSin,Zyra,Twitch,Zac,Zoe,Neeko,Lillia,Aatrox,Udyr",1
"Maokai,Varus,Ornn,Orianna,Sion,Nidalee,Teemo,Zeri,MissFortune,Udyr",0
"Ornn,Gragas,Ahri,Senna,LeeSin,Irelia,Pantheon,Jayce,Hwei,Nautilus",1
"Renekton,Jax,Orianna,Xayah,Janna,Aatrox,Belveth,Galio,Zeri,Nautilus",1
"Renekton,Kindred,Vex,Ezreal,Neeko,Urgot,Ivern,Ahri,Smolder,Rakan",0
"Gragas,LeeSin,Syndra,MonkeyKing,Senna,Shen,Viego,Hwei,Cassiopeia,Renata",1
"Gragas,MonkeyKing,Akshan,Smolder,Blitzcrank,Akali,LeeSin,Qiyana,Kaisa,Pyke",1
"Renekton,Belveth,Hwei,Sivir,Maokai,Rumble,Kindred,Ahri,Kaisa,Alistar",1
"Renekton,Belveth,Hwei,Ezreal,Pyke,Ryze,Volibear,Jayce,Kaisa,Janna",1
"Renekton,XinZhao,Azir,Yasuo,Maokai,Garen,LeeSin,Karma,Kaisa,Pyke",0
"Yone,Viego,Neeko,Varus,Senna,Mordekaiser,Kindred,Ahri,Twitch,Pyke",1
"Renekton,Belveth,Karma,Smolder,Velkoz,Gragas,Kindred,Akali,Veigar,Senna",1
"Jax,Taliyah,Zac,Yasuo,Nautilus,Mordekaiser,Belveth,Renekton,Zeri,Zilean",0
"Jax,Gragas,Jayce,Seraphine,Leona,AurelionSol,Rammus,Karma,Ashe,Pyke",0
"Aatrox,Viego,Katarina,Smolder,Ashe,Yone,Gragas,Hwei,Yasuo,Senna",0
"Alistar,Vi,Blitzcrank,Smolder,Nunu,Zyra,Pyke,Smolder,Talon,LeeSin",0
"KSante,Volibear,Orianna,Zeri,Blitzcrank,DrMundo,Kindred,Karma,Veigar,Senna",1
"Pyke,Gragas,Talon,Jhin,Ashe,Rumble,Viego,Azir,Smolder,Blitzcrank",1
"Shen,Kindred,Smolder,Hwei,Maokai,Renekton,Khazix,Leblanc,Seraphine,Rakan",0
"Volibear,Graves,Ahri,Varus,Ashe,LeeSin,Karthus,Qiyana,Lucian,Nami",0
"Jayce,Nidalee,Naafiri,Karthus,Alistar,MonkeyKing,Gragas,Karma,Sivir,Pyke",1
"Urgot,Poppy,Hwei,Smolder,Rell,Gangplank,JarvanIV,Anivia,Jinx,Nautilus",1
"Malphite,RekSai,Smolder,Hwei,Janna,Jayce,Shaco,Vex,Varus,Pyke",0
"Fiora,Khazix,Lux,Ezreal,Pyke,KSante,LeeSin,Ahri,Senna,Maokai",1
"MonkeyKing,Evelynn,Tristana,Jinx,Karma,Aatrox,Taliyah,Talon,Nautilus,Senna",1
"Renekton,Taliyah,Yasuo,Varus,Rell,Gwen,XinZhao,Karma,Senna,Alistar",1
"Kalista,Taliyah,Qiyana,Smolder,Pyke,Vayne,Volibear,MissFortune,Hwei,Alistar",0
"Yasuo,Volibear,Taliyah,Draven,Maokai,Fiora,Ekko,Zed,Smolder,Pyke",1
"Udyr,LeeSin,AurelionSol,Pyke,Senna,Yone,Evelynn,Qiyana,Zeri,Blitzcrank",0
"Kennen,Rengar,Galio,Draven,Pyke,Fiora,Zac,Jayce,Jhin,Zilean",0
"Gragas,Kindred,Annie,Swain,Pyke,Udyr,Rengar,Akali,Vayne,Senna",0
"Volibear,Warwick,Jayce,Azir,Maokai,Vayne,LeeSin,Ahri,Aphelios,Rakan",1
"Gnar,Khazix,Leblanc,TwistedFate,Braum,Jayce,Graves,Ahri,Kaisa,Nautilus",1
"Yasuo,Shaco,Swain,Kaisa,Nautilus,Singed,MonkeyKing,Ahri,Smolder,Alistar",0
"Teemo,MasterYi,Kassadin,Smolder,Pyke,TwistedFate,Volibear,Lucian,MissFortune,Rakan",1
"Gragas,LeeSin,Sylas,Ezreal,Zilean,Zac,Lillia,Yasuo,Smolder,Maokai",0
"Poppy,Gwen,AurelionSol,Smolder,Alistar,Vayne,Graves,Azir,Yasuo,Rell",0
"Warwick,Graves,Orianna,Senna,Rakan,Jayce,Ahri,Vi,Smolder,Pyke",1
"Renekton,Vi,Annie,MissFortune,Zyra,Garen,Lillia,Jayce,Seraphine,Rakan",1
"Mordekaiser,XinZhao,Hwei,Varus,Janna,Volibear,LeeSin,Sylas,Jinx,Maokai",1
"TwistedFate,Kayn,Karma,Ashe,Nautilus,Yone,Taliyah,Akshan,Varus,Senna",0
"Viego,Rumble,Akshan,Kaisa,Maokai,Warwick,Kindred,Ekko,Zeri,Pyke",0
"Veigar,Belveth,Azir,MissFortune,Rell,Fiora,Volibear,Taliyah,Kaisa,Pyke",1
"Poppy,LeeSin,Leblanc,Twitch,Pyke,Gragas,Nidalee,Qiyana,Draven,Rell",1
"DrMundo,Briar,Fizz,Tristana,Zyra,Aatrox,XinZhao,Thresh,Smolder,Akali",1
"Renekton,MasterYi,Hwei,Senna,TahmKench,DrMundo,Viego,Kaisa,Syndra,Alistar",1
"Lucian,Rumble,Yone,Ashe,Nidalee,Smolder,Graves,Ahri,Veigar,Senna",0
"Garen,XinZhao,Diana,Seraphine,Soraka,Vayne,Brand,Tristana,Senna,Nautilus",0
"Pantheon,XinZhao,Vladimir,TahmKench,Senna,Udyr,Kindred,Karma,TwistedFate,Rakan",1
"Gragas,Kindred,Vex,Senna,Nautilus,Gwen,Nidalee,Jayce,Aphelios,Thresh",0
"TwistedFate,Gwen,AurelionSol,Varus,Nautilus,Jax,Elise,Akshan,Twitch,Pyke",0
"KSante,Warwick,Taliyah,Jinx,Zyra,Zac,JarvanIV,Kennen,Aphelios,Senna",1
"Akali,MonkeyKing,Hwei,Senna,Nautilus,Zac,Belveth,Taliyah,Jinx,TahmKench",1
"Aatrox,Kindred,Gragas,Yasuo,Janna,Yone,MasterYi,Karma,Nautilus,Senna",1
"Renekton,Belveth,Sylas,Smolder,Bard,Rengar,Yone,Azir,Vayne,Hwei",0
"Aatrox,Lillia,Pantheon,Zeri,Akali,Malphite,XinZhao,Smolder,Taliyah,Senna",1
"MonkeyKing,Viego,Akali,AurelionSol,Senna,DrMundo,Gragas,Akshan,Smolder,Rakan",0
"Jayce,FiddleSticks,AurelionSol,Yasuo,Senna,Malphite,LeeSin,Hwei,Varus,Zyra",0
"Aatrox,Nunu,AurelionSol,Smolder,Yuumi,Akali,Viego,Azir,Draven,Senna",1
"Volibear,Kayn,Orianna,Draven,Senna,TwistedFate,Taliyah,Irelia,Ezreal,Bard",1
"Riven,Volibear,Hwei,Seraphine,Akali,Gangplank,Nunu,Irelia,Ezreal,Anivia",0
"Irelia,Talon,Karma,Ezreal,Nautilus,Aatrox,Viego,Smolder,Lucian,Senna",1
"JarvanIV,Zeri,Brand,MissFortune,Kaisa,Yorick,Ezreal,Elise,Rengar,Pyke",0
"Gnar,Shaco,Zed,Smolder,Ashe,Olaf,Belveth,Vayne,Hwei,Maokai",1
"Olaf,Kindred,Ekko,Jinx,Velkoz,Azir,Jax,Sylas,Kalista,Renata",1
"RekSai,Kayn,Annie,Samira,JarvanIV,Darius,Kindred,Orianna,Senna,Nautilus",0
"TwistedFate,Nocturne,Kassadin,Jinx,Rakan,Jax,JarvanIV,Taliyah,Aphelios,Janna",0
"Renekton,MonkeyKing,Cassiopeia,Zeri,Janna,Jayce,LeeSin,Kaisa,Zac,Alistar",1
"Akali,Taliyah,Zed,Aphelios,Alistar,LeeSin,RekSai,Ahri,Jinx,Senna",1
"Jax,Karthus,Yone,Kaisa,Nautilus,Kennen,Kindred,Ahri,Jinx,Braum",1
"Jayce,Viego,Fizz,Aphelios,Renata,Malphite,RekSai,Ahri,Jinx,Hwei",1
"Gragas,Shen,Akshan,Kalista,Rumble,Jayce,Kindred,Fizz,Seraphine,Bard",0
"Teemo,Kindred,Annie,Swain,Ashe,Galio,Graves,Ekko,Aphelios,Renata",1
"Darius,Kayn,Karma,Draven,Milio,Olaf,Kindred,Akali,Kaisa,Nautilus",1
"Renekton,Belveth,Kennen,Lucian,Rumble,Aatrox,Viego,Neeko,Aphelios,Alistar",0
"Darius,Kindred,Neeko,Ezreal,Maokai,Yone,Belveth,Orianna,Varus,Zyra",0
"Zeri,Brand,Tristana,Camille,Maokai,Garen,Vi,Viktor,Xayah,Braum",1
"Kayle,Renekton,Karma,Thresh,Rammus,Karthus,Nunu,Alistar,Irelia,Zed",1
"TwistedFate,LeeSin,Ahri,Kaisa,Nautilus,KSante,Belveth,Ryze,AurelionSol,Camille",1
"Fiora,Taliyah,Akshan,Lucian,Nami,Yone,Khazix,Karma,Twitch,Bard",0
"Yone,Taliyah,Irelia,Smolder,Yuumi,Fiora,LeeSin,Ahri,Jinx,Janna",1
"Renekton,XinZhao,Tristana,Kaisa,Nautilus,Jayce,Gragas,Zac,Zeri,Rell",1
"Gragas,MonkeyKing,Karma,Kalista,Nautilus,Gnar,Taliyah,Tristana,Zeri,Alistar",1
"Riven,Taliyah,Irelia,Ezreal,Nautilus,Karma,Kindred,AurelionSol,Kaisa,Blitzcrank",0
"Akali,Khazix,Kaisa,Yone,Camille,Karma,Rammus,Cassiopeia,Aphelios,Thresh",0
"Jax,Karthus,Pyke,TwistedFate,Karma,Gragas,Ivern,Yasuo,Kalista,Maokai",0
"Jax,Poppy,Ahri,Xayah,Shaco,TwistedFate,Belveth,Orianna,Kaisa,Rakan",1
"LeeSin,JarvanIV,Leblanc,Varus,Shaco,Yone,Kindred,Kennen,Jhin,Kalista",0
"Akali,Khazix,Yorick,Nilah,Sona,MonkeyKing,Kindred,Galio,Lucian,Shaco",0
"Irelia,XinZhao,Chogath,Caitlyn,Karma,Yorick,Nocturne,Kennen,Kalista,Shaco",0
"Yorick,Kindred,AurelionSol,Caitlyn,Neeko,Garen,Gragas,Yone,Senna,Shen",0
"Illaoi,Karthus,LeeSin,Yasuo,Rell,Riven,Kindred,Swain,Lucian,Milio",1
